"kind","unit","label","method","site","mean_weight","sd_weight","n_edges_on_skeleton","mean_weight_on_skeleton","strength_skeleton","within_module_mean"
"conc","Danube_Upper","Upper Danube","bonobo","EUS_380",0.252377853961985,0.315101014862849,278,0.860653188057706,239.261586280042,0.866128411449711
"conc","Danube_Middle","Middle Danube","lioness","EUS_001",-0.184000175350416,1.91733565309864,235,0.713952943953303,264.341047094911,0.717706055464377
"conc","Danube_Middle","Middle Danube","lioness","EUS_002",0.0796999144516554,0.855451987179733,235,0.648011706186134,199.544575913647,0.617913800324152
"conc","Danube_Middle","Middle Danube","lioness","EUS_003",1.67380901373935,4.32463778338001,235,2.15181993189187,580.230135513853,1.86625716708701
"conc","Danube_Middle","Middle Danube","lioness","EUS_004",-0.00863131370633608,1.09347846245166,235,0.616704787638002,214.767176927847,0.614420556969214
"conc","Danube_Middle","Middle Danube","lioness","EUS_005",-0.0311440367827537,1.09076903481524,235,0.634532289428665,207.433569145807,0.669291172239536
"conc","Danube_Middle","Middle Danube","lioness","EUS_006",0.170997763453997,0.661581638948855,235,0.654789635084591,211.909744165852,0.649097556608126
"conc","Danube_Middle","Middle Danube","lioness","EUS_007",0.33126173055781,0.499285859259398,235,0.821496830410124,218.960282826969,0.795935731950136
"conc","Danube_Middle","Middle Danube","lioness","EUS_008",0.355716454035261,0.439183772548644,235,0.777601113365673,203.067170443495,0.765967911237777
"conc","Danube_Middle","Middle Danube","lioness","EUS_009",0.204130220711599,0.775654322228946,235,0.754176368086214,222.155461898055,0.719895841167285
"conc","Danube_Middle","Middle Danube","lioness","EUS_010",0.459174549630206,0.534480293870722,235,0.920187080829777,226.124140554441,0.927041466015316
"conc","Danube_Middle","Middle Danube","lioness","EUS_011",0.415775597216062,0.522878093333938,235,0.862041899520259,221.540571215177,0.855860078097644
"conc","Danube_Middle","Middle Danube","lioness","EUS_012",0.294583996926227,0.818792098218284,235,0.759436640292969,206.330138112936,0.746771549201364
"conc","Danube_Middle","Middle Danube","lioness","EUS_013",0.430307608343131,0.53508176454379,235,0.879530599747813,226.319776651106,0.87587852252815
"conc","Danube_Middle","Middle Danube","lioness","EUS_164",0.0578168234223527,2.18555853945224,235,0.527399703334606,239.170107219177,0.549572203304973
"conc","Danube_Middle","Middle Danube","lioness","EUS_165",0.221764609304475,0.775666449691755,235,0.750085448477688,214.925724496174,0.722309618643976
"conc","Danube_Middle","Middle Danube","lioness","EUS_166",0.244637222893589,0.554744028119892,235,0.715268800628573,195.37447634178,0.69419818260088
"conc","Danube_Middle","Middle Danube","lioness","EUS_167",0.136839207708983,0.544500729383005,235,0.571211506478224,176.21706099659,0.565068858721428
"conc","Danube_Middle","Middle Danube","lioness","EUS_168",0.112383417811953,0.539653695490138,235,0.594620277790844,179.286434351234,0.595623887094149
"conc","Danube_Middle","Middle Danube","lioness","EUS_169",0.177524304290399,0.663957193514389,235,0.587464972471813,199.445264770804,0.553874627697899
"conc","Danube_Middle","Middle Danube","lioness","EUS_176",-0.0453920089224376,1.95981007046373,235,0.420369712409779,286.975000675142,0.704832128295212
"conc","Danube_Middle","Middle Danube","lioness","EUS_177",0.701726287553096,2.68765742183139,235,1.40261014482713,415.110352720965,1.25646223067312
"conc","Danube_Middle","Middle Danube","lioness","EUS_178",0.0902225173626438,0.727834693629828,235,0.624950007624603,184.573197356552,0.606594231150859
"conc","Danube_Middle","Middle Danube","lioness","EUS_179",0.0344455775854274,0.841398078634486,235,0.60604027842495,183.256721922357,0.613296421934678
"conc","Danube_Middle","Middle Danube","lioness","EUS_180",0.0574509942520325,1.02812729014737,235,0.673442204475587,196.84361093602,0.657264750198406
"conc","Danube_Middle","Middle Danube","lioness","EUS_313",0.450268130536605,2.2807670847993,235,0.823954108739286,286.516474584148,0.895086823724409
"conc","Danube_Middle","Middle Danube","lioness","EUS_314",0.0520925968622676,0.768286039000863,235,0.672962720934217,193.45348502563,0.664908030210377
"conc","Danube_Middle","Middle Danube","lioness","EUS_315",0.100294208137877,0.658805916244104,235,0.574760098690169,184.511488158941,0.58365724436272
"conc","Danube_Middle","Middle Danube","lioness","EUS_316",0.0776812255992379,0.771283443678738,235,0.675872981395825,188.763804828892,0.684590195175578
"conc","Danube_Middle","Middle Danube","lioness","EUS_317",0.118441242202975,0.948490405218928,235,0.792815647112438,222.60235991259,0.803933493876561
"conc","Danube_Middle","Middle Danube","lioness","EUS_318",0.0824973516193737,0.693876733104975,235,0.716498895448822,208.05153257287,0.720245685926121
"conc","Danube_Middle","Middle Danube","lioness","EUS_319",0.078166116468325,0.563831644482242,235,0.745111069422617,200.175259649758,0.734076834267347
"conc","Danube_Middle","Middle Danube","lioness","EUS_320",0.0611309945286009,0.684548312053296,235,0.684107014446586,200.236241717667,0.656330041531796
"conc","Danube_Middle","Middle Danube","lioness","EUS_321",0.155102369294436,1.35967136522449,235,0.714044027232035,239.35434302572,0.777428776184399
"conc","Danube_Middle","Middle Danube","lioness","EUS_322",0.0805903842597627,0.651664772348887,235,0.780505677554791,212.033262888318,0.766722847411187
"conc","Danube_Middle","Middle Danube","lioness","EUS_323",0.0846824517587503,0.630623586759476,235,0.736182317514439,199.410554753653,0.713466043961096
"conc","Danube_Middle","Middle Danube","lioness","EUS_324",0.103359922661965,0.547985400266176,235,0.755473995965982,202.214849277946,0.740674967926917
"conc","Danube_Middle","Middle Danube","lioness","EUS_325",0.100072966965788,0.503543687069496,235,0.751466076612884,196.191027219354,0.752367138851964
"conc","Danube_Middle","Middle Danube","lioness","EUS_326",0.108323195336659,0.535278840664208,235,0.753323580409279,196.763769781932,0.749645173205093
"conc","Danube_Middle","Middle Danube","lioness","EUS_327",0.110964594079712,0.470762281638567,235,0.760425562655156,199.124148478301,0.749943625047329
"conc","Danube_Middle","Middle Danube","lioness","EUS_328",0.100552003881881,0.522531911836449,235,0.730931510036095,195.343021939972,0.725295956974174
"conc","Danube_Middle","Middle Danube","lioness","EUS_329",0.106561691910163,0.546906354817896,235,0.711033749917724,194.823866624818,0.704882786636448
"conc","Danube_Middle","Middle Danube","lioness","EUS_330",0.133772307735258,0.490782426938418,235,0.61276396101453,180.579120509686,0.602426953342974
"conc","Danube_Middle","Middle Danube","lioness","EUS_332",0.0151052094126229,0.957220362470518,235,0.609619636456545,218.957356929396,0.576118145153616
"conc","Danube_Middle","Middle Danube","lioness","EUS_334",0.0377771645017502,0.826193493158546,235,0.526572078489716,176.53346341992,0.515849216272271
"conc","Danube_Middle","Middle Danube","bonobo","EUS_001",0.146054689651381,0.322805408877332,235,0.732443045290642,187.257552179202,0.726401849978228
"conc","Danube_Middle","Middle Danube","bonobo","EUS_002",0.169618684420154,0.28753778580918,235,0.722127778858477,183.775252826459,0.713141233139071
"conc","Danube_Middle","Middle Danube","bonobo","EUS_003",0.244492587877658,0.402455283179514,235,0.783512547990526,198.482066647252,0.770829705084157
"conc","Danube_Middle","Middle Danube","bonobo","EUS_004",0.153035638796818,0.302332943649841,235,0.71470364681991,183.199067763205,0.711303952010207
"conc","Danube_Middle","Middle Danube","bonobo","EUS_005",0.152894909470903,0.302474936784532,235,0.716887829097259,183.642339969771,0.717269255162576
"conc","Danube_Middle","Middle Danube","bonobo","EUS_006",0.18215757419564,0.281500838151755,235,0.725075876229223,185.677394266315,0.718438746434878
"conc","Danube_Middle","Middle Danube","bonobo","EUS_007",0.20486458275913,0.282268775906894,235,0.746729393338952,190.716196109147,0.738085257695517
"conc","Danube_Middle","Middle Danube","bonobo","EUS_008",0.207915794096084,0.279027477724862,235,0.740436602720313,189.230183738989,0.733915503522939
"conc","Danube_Middle","Middle Danube","bonobo","EUS_009",0.188289812507342,0.287088560693438,235,0.739799724939741,189.074449158413,0.730413684281824
"conc","Danube_Middle","Middle Danube","bonobo","EUS_010",0.223714686575745,0.278960650576127,235,0.760058771870137,190.054119570903,0.755874135280036
"conc","Danube_Middle","Middle Danube","bonobo","EUS_011",0.217966168441348,0.278910794083693,235,0.754929977727129,191.340774757995,0.749589471191189
"conc","Danube_Middle","Middle Danube","bonobo","EUS_012",0.204995710075493,0.282280186569269,235,0.737925358352066,188.390007739401,0.731218407572207
"conc","Danube_Middle","Middle Danube","bonobo","EUS_013",0.219812442178117,0.27895147360776,235,0.754633352110378,191.544355583663,0.749082712560496
"conc","Danube_Middle","Middle Danube","bonobo","EUS_164",0.16724082981878,0.299894049624343,235,0.708876299577059,180.880507327808,0.706735264907364
"conc","Danube_Middle","Middle Danube","bonobo","EUS_165",0.192621948489163,0.286150989505075,235,0.739774541909101,188.358753048194,0.73166997564359
"conc","Danube_Middle","Middle Danube","bonobo","EUS_166",0.192724481115439,0.277749331566055,235,0.732362579920333,187.19209465474,0.724656710226342
"conc","Danube_Middle","Middle Danube","bonobo","EUS_167",0.174065874227926,0.272974766899853,235,0.707791701807973,180.974830690486,0.701760053319888
"conc","Danube_Middle","Middle Danube","bonobo","EUS_168",0.169894614088712,0.277548048581711,235,0.711962397698433,182.407661836611,0.707301477071036
"conc","Danube_Middle","Middle Danube","bonobo","EUS_169",0.182486576124408,0.280983424891597,235,0.716388165867336,183.425563884585,0.707446967623142
"conc","Danube_Middle","Middle Danube","bonobo","EUS_176",0.148801527100991,0.312444585389225,235,0.693321952633121,177.89259609364,0.711612301470017
"conc","Danube_Middle","Middle Danube","bonobo","EUS_177",0.208639025528045,0.351824286491402,235,0.764565281945734,192.195443372066,0.749426346752645
"conc","Danube_Middle","Middle Danube","bonobo","EUS_178",0.165088763715669,0.279066361271112,235,0.716125908215226,182.679315519006,0.708299849954843
"conc","Danube_Middle","Middle Danube","bonobo","EUS_179",0.161203333538065,0.285949993942859,235,0.714950504917762,183.088403957543,0.711788240729696
"conc","Danube_Middle","Middle Danube","bonobo","EUS_180",0.167518565930585,0.293166986069366,235,0.718902095621949,184.043713730176,0.710504925724362
"conc","Danube_Middle","Middle Danube","bonobo","EUS_313",0.187086322248884,0.337265627102544,235,0.747396016639549,189.757072960722,0.74638650312997
"conc","Danube_Middle","Middle Danube","bonobo","EUS_314",0.162331451833372,0.287988106697475,235,0.723712941484065,184.19686804016,0.717154035572726
"conc","Danube_Middle","Middle Danube","bonobo","EUS_315",0.168557274071972,0.286071427931544,235,0.708036406133112,181.621737171894,0.704478976231357
"conc","Danube_Middle","Middle Danube","bonobo","EUS_316",0.163686558336165,0.291861695095592,235,0.724450053905929,185.436582420046,0.72114544752718
"conc","Danube_Middle","Middle Danube","bonobo","EUS_317",0.166177006776687,0.309186422104289,235,0.742976502339821,189.816452585016,0.738984463154193
"conc","Danube_Middle","Middle Danube","bonobo","EUS_318",0.16342770652998,0.295283077018505,235,0.73289346409816,187.493649060656,0.728077433702346
"conc","Danube_Middle","Middle Danube","bonobo","EUS_319",0.162127414393893,0.290368000666812,235,0.735395874103617,188.072153024609,0.728743087455449
"conc","Danube_Middle","Middle Danube","bonobo","EUS_320",0.160753619539849,0.293535456429523,235,0.733158954170304,187.346123193107,0.725012231875255
"conc","Danube_Middle","Middle Danube","bonobo","EUS_321",0.168248601324861,0.320688400685441,235,0.734502473764458,187.895394108394,0.734969030047724
"conc","Danube_Middle","Middle Danube","bonobo","EUS_322",0.162503696785105,0.299606454170223,235,0.742476883853173,189.746831761944,0.735319120138129
"conc","Danube_Middle","Middle Danube","bonobo","EUS_323",0.164755465434382,0.2867239425722,235,0.734553610692226,187.856667171088,0.726231898029819
"conc","Danube_Middle","Middle Danube","bonobo","EUS_324",0.165483982347389,0.293482739861936,235,0.737734515481056,188.620846517285,0.730498815660123
"conc","Danube_Middle","Middle Danube","bonobo","EUS_325",0.165026705046724,0.29027836673105,235,0.736391399393458,188.330734100681,0.731610957611846
"conc","Danube_Middle","Middle Danube","bonobo","EUS_326",0.166588065419067,0.292374521535599,235,0.736735954056633,188.357523148778,0.731219226475851
"conc","Danube_Middle","Middle Danube","bonobo","EUS_327",0.166903705330905,0.290389363204552,235,0.737957591417944,188.670679357742,0.731317192616553
"conc","Danube_Middle","Middle Danube","bonobo","EUS_328",0.165646091974464,0.288047662705744,235,0.733351939995288,187.573467397549,0.727619483763864
"conc","Danube_Middle","Middle Danube","bonobo","EUS_329",0.16661568580869,0.291419478955113,235,0.730126379320853,186.812311124778,0.724276259989334
"conc","Danube_Middle","Middle Danube","bonobo","EUS_330",0.172249527572052,0.278446646421433,235,0.713756610625281,182.319112073333,0.707227223111866
"conc","Danube_Middle","Middle Danube","bonobo","EUS_332",0.158708005832505,0.293826135559065,235,0.72071121599344,183.956225680873,0.711857416603611
