unit,site,strength_lionessglasso,strength_bonobo_pyskel,mean_weight_bonobo,sum_tu
Sec_Danube_Lower,EUS_158,575.3145945399349,809.6142745666048,0.182060350107498,0.272494385163197
Sec_Danube_Lower,EUS_159,470.8266154148601,812.949362404155,0.18524323533892934,0.052701141479133594
Sec_Danube_Lower,EUS_160,712.29379207234,804.6073712786563,0.18189515487098853,0.6059737372954666
Sec_Danube_Lower,EUS_161,809.5410816822509,807.4599080856411,0.17995957595158807,1.0089980893634884
Sec_Danube_Lower,EUS_162,448.11780927540684,814.1801327144279,0.20832122642823875,0.06809159118749222
Sec_Danube_Lower,EUS_163,306.1376241512001,821.1085330225401,0.20452296757107752,0.10960658506204203
Sec_Danube_Lower,EUS_173,866.71710338418,886.5029886942376,0.3129717740110537,9.108865714863125
Sec_Danube_Lower,EUS_174,781.6855049675455,821.9964949355787,0.18044658918161105,0.56372306899621
Sec_Danube_Lower,EUS_175,460.39431932745606,808.2271502636166,0.18916085372995436,0.15552193460113212
Sec_Danube_Lower,EUS_332,279.7118240383796,818.5936377554539,0.19232245690578872,0.26445452347193765
Sec_Danube_Lower,EUS_333,425.13193295619527,816.6948413016491,0.18447729257135373,1.31039402460419
Sec_Danube_Lower,EUS_336,259.5282531813643,823.5467557468158,0.19751199965839966,2.636951026196499
Sec_Danube_Lower,EUS_337,201.06978399476967,828.2534764813763,0.19146013133658776,0.9559112418742881
Sec_Danube_Lower,EUS_338,299.8971977512743,812.7430090952541,0.19524476566857044,0.9408177949297143
Sec_Danube_Lower,EUS_339,336.81731496321567,812.1901472308182,0.1916574897586065,9.553333826816596
Sec_Danube_Lower,EUS_340,168.60234872613205,829.3150162889783,0.1975704872725166,0.4551191329159747
Sec_Danube_Lower,EUS_341,200.86661938136518,827.8604055511221,0.2001229424182626,6.34254660284159
Sec_Danube_Lower,EUS_342,313.4926909410863,814.4711834597887,0.2042917736978259,32.29465918042376
Sec_Danube_Lower,EUS_343,173.14406509118456,829.1344445011174,0.19877745341459346,0.8563272268275609
Sec_Danube_Lower,EUS_344,460.3273636481994,804.8496734513311,0.18489906720648946,8.765844440844702
Sec_Danube_Lower,EUS_345,239.21291126441636,822.0031851816601,0.19914719183250343,5.619926932436737
Sec_Danube_Lower,EUS_346,571.0540144152617,812.978119933417,0.18606240553945927,11.880271823027797
Sec_Danube_Lower,EUS_347,217.3001851859303,830.250803487754,0.19230101505249456,14.13574480125461
Sec_Danube_Lower,EUS_348,199.57209794049908,827.7099920703096,0.19365745222906272,40.823576540220024
Sec_Danube_Lower,EUS_349,395.06655314837207,830.576159236644,0.18110272554884554,97.14936432667852
Sec_Danube_Lower,EUS_350,245.7671486445349,834.2314948538686,0.19067747398257157,34.509132230772025
Sec_Danube_Lower,EUS_351,183.79482571666958,832.6596611192945,0.19481454453367752,9.554443684740518
Sec_Danube_Lower,EUS_356,421.25528612486806,810.2379475158789,0.18603809936225896,0.7091958358851725
Sec_Danube_Lower,EUS_357,237.89692503964716,825.6224046165917,0.20687817811756282,0.37843392477264914
Sec_Danube_Lower,EUS_358,231.16807222064253,826.8476411577666,0.22186483873921975,0.18775341319114539
Sec_Danube_Lower,EUS_359,329.316934797721,822.5447066408086,0.18801993596237337,0.7313587373536804
Sec_Danube_Lower,EUS_360,356.3301321074543,857.8798935581098,0.1960232759719812,10.146489162074996
Sec_Danube_Lower,EUS_361,271.6040060624884,838.3498636359304,0.17956433299495642,1.8407637766403262
Sec_Danube_Lower,EUS_362,280.2478461687724,839.747909082097,0.180371014671836,4.418057662229861
Sec_Danube_Lower,EUS_363,362.122812539038,830.0300581641706,0.22613192326002385,0.23387309357343944
Sec_Danube_Lower,EUS_364,560.4283769743342,874.0860754224319,0.2059417935539639,21.453857909694438
Sec_Danube_Lower,EUS_365,310.81512052015836,837.9397457440718,0.18372335804562193,1.5628687706666415
Sec_Danube_Lower,EUS_366,378.44454242550194,845.9376817693978,0.18613213427241257,4.834557932307801
Sec_Danube_Lower,EUS_367,714.7938368442052,867.1460043486703,0.1989766705031718,92.0596687564631
Sec_Danube_Lower,EUS_368,544.5096623917642,809.4098690732144,0.17672951611034063,2.204708654793122
Sec_Danube_Lower,EUS_369,366.17297919146824,824.3813723281868,0.21047283271819456,2.010751433809881
Sec_Danube_Lower,EUS_370,270.1725219441548,817.7528577414281,0.19273728871035647,0.6409113351663563
