unit,site,strength_lionessglasso,strength_bonobo_pyskel,mean_weight_bonobo,sum_tu
Danube_Middle,EUS_001,760.3084199719478,668.5920282257725,0.1460546896513804,0.6543876470893533
Danube_Middle,EUS_002,470.36832808605243,661.3581273821204,0.16961868442015454,0.22823965029596635
Danube_Middle,EUS_003,841.460829864805,762.7633314742658,0.24449258787765865,0.8078211992227314
Danube_Middle,EUS_004,560.2145354058914,672.8754381556023,0.15303563879681847,0.18797746022291717
Danube_Middle,EUS_005,563.343940360032,676.538834909649,0.15289490947090295,0.05914403996716917
Danube_Middle,EUS_006,355.68497982553436,670.9901127494834,0.18215757419564063,0.006233809390852262
Danube_Middle,EUS_007,182.48920135034908,695.070391365975,0.20486458275913025,0.08044640953537814
Danube_Middle,EUS_008,159.8003948984672,692.4295812926692,0.20791579409608474,0.08474085104470666
Danube_Middle,EUS_009,284.53118964659063,681.1321014446069,0.18828981250734114,0.09219071322471319
Danube_Middle,EUS_010,175.95278791758622,704.4138161935349,0.22371468657574423,0.07822175724270176
Danube_Middle,EUS_011,157.22322200984536,699.8476722674974,0.21796616844134864,0.0830186088206453
Danube_Middle,EUS_012,238.2479353364993,688.7558758568567,0.20499571007549244,0.08411303017869959
Danube_Middle,EUS_013,145.96411206754908,700.8904737743213,0.21981244217811657,0.07911872033920132
Danube_Middle,EUS_164,691.6932300775366,674.5024692939877,0.1672408298187803,1.2761637069509406
Danube_Middle,EUS_165,287.0009845562614,680.4088539786795,0.19262194848916425,0.023908843613667914
Danube_Middle,EUS_166,236.81830502659724,679.8551215610593,0.19272448111543816,0.10994465721632789
Danube_Middle,EUS_167,315.2382530213783,661.9576644057719,0.17406587422792585,0.10844787235426928
Danube_Middle,EUS_168,331.7590976905718,667.0455084987266,0.16989461408871245,0.038376002397725525
Danube_Middle,EUS_169,318.6093970229448,673.005436755344,0.18248657612440813,0.08612222384147146
Danube_Middle,EUS_176,973.613083844453,658.4751108068156,0.14880152710099107,1.351285752931794
Danube_Middle,EUS_177,907.9557009903093,699.5704298153403,0.20863902552804495,0.5898996501759942
Danube_Middle,EUS_178,344.8455950617821,663.2761915182462,0.16508876371566852,0.4273800833909387
Danube_Middle,EUS_179,373.8596798989431,665.7458543153078,0.16120333353806593,0.38133715895685566
Danube_Middle,EUS_180,388.7239205188129,672.0523162385529,0.16751856593058553,0.35440145814731183
Danube_Middle,EUS_313,631.2927972206809,695.2064619206186,0.18708632224888294,69.89882587979923
Danube_Middle,EUS_314,341.8846525309844,670.4457665429239,0.16233145183337053,114.27705383322999
Danube_Middle,EUS_315,320.90815678756536,671.5579618946855,0.16855727407197132,551.9792934054989
Danube_Middle,EUS_316,285.0620975693854,672.4227433156104,0.1636865583361648,260.0192509680367
Danube_Middle,EUS_317,297.6914404270209,686.7894736345384,0.166177006776687,0.30631409712485097
Danube_Middle,EUS_318,278.03568332001095,674.2249705780955,0.16342770652997882,58.606543567815834
Danube_Middle,EUS_319,248.98602771193896,675.8164861741419,0.162127414393894,0.20145104277887443
Danube_Middle,EUS_320,302.95385823649565,673.6668738221364,0.16075361953984832,0.1987215263741839
Danube_Middle,EUS_321,477.93892800423185,687.0123007380244,0.168248601324861,0.4409886326647977
Danube_Middle,EUS_322,225.3206926053065,683.0802102709864,0.16250369678510412,0.2632304333954603
Danube_Middle,EUS_323,258.0256165658389,670.2016721785312,0.1647554654343822,0.2741027156753699
Danube_Middle,EUS_324,183.60140776551864,680.5340578182244,0.16548398234738879,84.59688021194172
Danube_Middle,EUS_325,198.83924794877768,679.6809658470089,0.16502670504672376,81.6326053004556
Danube_Middle,EUS_326,173.6717900877758,684.4018785159118,0.16658806541906723,0.11267449252281621
Danube_Middle,EUS_327,157.8125208517462,685.344049890855,0.1669037053309049,0.1226989621963079
Danube_Middle,EUS_328,191.72923581187757,676.1878576417241,0.16564609197446373,243.14766131451066
Danube_Middle,EUS_329,187.31118755255682,681.318533410927,0.166615685808691,364.59429848844223
Danube_Middle,EUS_330,289.6472445828994,667.7903084752459,0.17224952757205256,109.97983223039108
Danube_Middle,EUS_332,416.98713440128444,668.0218310536158,0.1587080058325043,0.26445452347193765
Danube_Middle,EUS_334,477.29806776650395,649.9534098859452,0.16164753056544579,0.017159129783427034
