unit,site,strength_lionessglasso,strength_bonobo_pyskel,mean_weight_bonobo,sum_tu
Sec_Elbe_Middle,EUS_018,804.802991001702,716.7943846806849,0.19560868971740164,76.83648854455568
Sec_Elbe_Middle,EUS_019,570.278563429585,713.034004811601,0.20127196556483432,0.16104245181781476
Sec_Elbe_Middle,EUS_020,324.80167905871184,725.5466777280614,0.22605238209652354,2.911678535691586
Sec_Elbe_Middle,EUS_021,129.4447652555865,760.9233590125003,0.2730273266972218,0.001313724062286015
Sec_Elbe_Middle,EUS_022,406.43083294874583,723.1496342562557,0.21176512968416103,19.478567212871667
Sec_Elbe_Middle,EUS_023,634.4802715215276,747.3412403254249,0.20610032941149842,27.2386475642373
Sec_Elbe_Middle,EUS_025,287.13641606081967,733.7897384609784,0.23959847735747528,0.09785871874119151
Sec_Elbe_Middle,EUS_034,162.83368838589286,751.050388419591,0.25725741554832826,0.0031060674114227428
Sec_Elbe_Middle,EUS_047,250.56063387435844,742.407577446129,0.24119944640267296,0.18752137021038873
Sec_Elbe_Middle,EUS_048,276.31996305530674,741.1324815647699,0.23768097537278315,0.24423692160940175
Sec_Elbe_Middle,EUS_050,422.8211577624435,712.5473666798541,0.2126510549140556,0.16963625634967675
Sec_Elbe_Middle,EUS_054,728.3569028376912,712.9979863930869,0.19755117239248712,1.6180555823175926
Sec_Elbe_Middle,EUS_055,322.4264354183196,728.9390670355401,0.22424678206876694,0.1781741611226214
Sec_Elbe_Middle,EUS_056,704.0212181408533,735.5192365954758,0.2323739177550718,30.523950566420964
Sec_Elbe_Middle,EUS_151,974.973024796901,707.7615794092611,0.20602555752883145,19.857210180482802
Sec_Elbe_Middle,EUS_152,435.7041623648347,736.4088181315537,0.2136579156532239,0.03331429353985956
Sec_Elbe_Middle,EUS_153,651.1105929604328,740.7007580870304,0.19259293188726803,0.06611741637412409
Sec_Elbe_Middle,EUS_154,304.22828169886697,740.0435814074839,0.23668255477178696,0.023258089951063963
Sec_Elbe_Middle,EUS_202,775.5009952910438,782.378816889259,0.27445463013430327,2.473682396396416
Sec_Elbe_Middle,EUS_203,457.4358364616061,716.3203631961222,0.21301543768295883,0.06323724829595655
Sec_Elbe_Middle,EUS_204,456.3675137066487,713.4998248274748,0.20574765330711547,10.048967229215458
Sec_Elbe_Middle,EUS_205,171.08827662085787,754.3058658385293,0.25570134176734904,0.038427078263894375
Sec_Elbe_Middle,EUS_206,691.3008147350981,724.962783417706,0.20153239121697808,19.549091996139904
Sec_Elbe_Middle,EUS_207,615.549317461024,757.4123339100138,0.22568236665258556,24.04743382329739
Sec_Elbe_Middle,EUS_208,147.06373998953325,761.001449561413,0.26830517242486773,0.03055938030295214
Sec_Elbe_Middle,EUS_210,430.6897246394422,722.5013255423262,0.21336301672705976,0.2162310397069282
Sec_Elbe_Middle,EUS_211,408.1867687740219,718.1910261612351,0.21666816972871708,2.0552297428617465
Sec_Elbe_Middle,EUS_212,446.2135952596353,716.2606900134554,0.2158376352743414,0.09668966414266685
Sec_Elbe_Middle,EUS_213,312.13683053284603,730.3314620464291,0.23493413233528568,0.06037764556296272
Sec_Elbe_Middle,EUS_241,538.351397837773,727.5718056431942,0.20616249491907726,0.24174167210906092
Sec_Elbe_Middle,EUS_243,614.6790359297727,788.5176088783744,0.27135871488412344,0.5531228587904469
Sec_Elbe_Middle,EUS_244,653.2466829325608,827.7256192370584,0.29863779770453036,1.9503822972870566
Sec_Elbe_Middle,EUS_249,641.8559268816389,729.7338742602532,0.21477243404407098,0.6192164702851733
Sec_Elbe_Middle,EUS_255,406.3351583796111,724.3346719571533,0.20868317569986466,0.03777964868786411
Sec_Elbe_Middle,EUS_256,384.1463756824763,719.9911068212838,0.21546227952032765,0.05562227595417098
Sec_Elbe_Middle,EUS_257,471.70231742902297,738.4578755953555,0.21733060732231702,0.20994454872883297
Sec_Elbe_Middle,EUS_267,376.5944631533731,729.9021284406473,0.20338383496149798,5.409478324520219
Sec_Elbe_Middle,EUS_268,407.36642422690784,726.890714986492,0.20013915925812564,6.448929268544731
Sec_Elbe_Middle,EUS_269,458.81448834816626,726.471281742041,0.20062602377597324,5.683013122425834
Sec_Elbe_Middle,EUS_270,292.7531437621681,741.2834525159101,0.22101680312842462,0.08834328841389266
Sec_Elbe_Middle,EUS_271,175.21607899337818,756.9674870051772,0.2650961093082249,0.001022958931352833
Sec_Elbe_Middle,EUS_272,307.05061072357677,741.0261227374773,0.21979515178002274,0.1935831042518506
Sec_Elbe_Middle,EUS_277,423.7916204374921,734.1529749822039,0.2090122888952786,2.3434179167600875
Sec_Elbe_Middle,EUS_278,437.0797667460865,741.742711784302,0.21075251154909178,1.9944051922505888
Sec_Elbe_Middle,EUS_279,390.65366049482134,738.6835296832194,0.20839299110030396,1.9813811247729056
Sec_Elbe_Middle,EUS_427,589.5112322250516,711.4943409418547,0.20351378615542168,0.12789203420047035
Sec_Elbe_Middle,EUS_431,409.41777549493924,728.2750795014637,0.2225517040270544,0.05172473043149972
Sec_Elbe_Middle,EUS_432,167.63261000590268,757.3118289060792,0.2544232648744289,0.0045505227767592814
Sec_Elbe_Middle,EUS_435,328.7139644059443,730.9864145479818,0.22488629192005544,0.01853737296037846
Sec_Elbe_Middle,EUS_436,382.4517527825328,733.2443496130493,0.21520019498702914,0.9028104093018238
